1.000816993464052302e+03,1.027777777777777828e+03,1.052287581699346447e+03,1.071078431372548948e+03,1.078431372549019670e+03,1.102941176470588289e+03,1.129084967320261512e+03,1.141339869281045821e+03,1.150326797385620921e+03,1.162581699346405230e+03,1.174019607843137237e+03,1.183823529411764639e+03,1.196895424836601251e+03,1.208333333333333258e+03,1.226307189542483684e+03,1.246732026143790790e+03,1.258986928104575099e+03,1.299019607843137237e+03,1.310457516339869244e+03,1.322712418300653553e+03,1.333333333333333258e+03,1.376633986928104605e+03,1.394607843137254804e+03,1.415849673202614440e+03,1.454248366013071973e+03,1.490196078431372598e+03,1.505718954248366117e+03,1.526143790849673223e+03,1.552287581699346447e+03,1.572712418300653553e+03,1.607843137254902103e+03,1.635620915032679704e+03,1.671568627450980330e+03,1.691176470588235134e+03,1.716503267973856055e+03,1.752450980392156907e+03,1.775326797385620921e+03,1.792483660130718818e+03,1.798202614379084935e+03
6.412825651302605401e+00,7.875751503006011944e+01,1.082164328657314627e+02,1.180360721442885819e+02,1.238476953907815670e+02,1.270541082164328657e+02,1.308617234468937909e+02,1.270541082164328657e+02,1.202404809619238506e+02,1.124248496993988056e+02,1.048096192384769552e+02,9.599198396793588017e+01,8.597194388777555218e+01,8.036072144288577590e+01,7.615230460921843303e+01,7.494989979959919424e+01,7.134268537074149208e+01,6.753507014028056687e+01,6.553106212424849275e+01,6.372745490981964167e+01,5.951903807615230590e+01,4.809619238476953740e+01,4.428857715430861930e+01,3.887775551102204474e+01,3.286573146292585079e+01,2.985971943887775737e+01,2.805611222444889918e+01,2.825651302605210446e+01,2.765531062124248507e+01,2.705410821643286567e+01,2.585170340681362688e+01,2.525050100200400749e+01,2.444889779559118281e+01,2.404809619238476870e+01,2.244488977955911935e+01,2.224448897795591407e+01,2.064128256513026116e+01,2.204408817635270523e+01,2.044088176352705588e+01
