9.900203665987779686e+02,1.087678207739307481e+03,1.134012219959266758e+03,1.202443991853360558e+03,1.303665987780040723e+03,1.496130346232179363e+03,1.611608961303462365e+03,1.748472505091649737e+03
3.209169054441260549e+00,1.317765042979942507e+02,1.422063037249283468e+02,8.664756446991403038e+01,6.699140401146131296e+01,3.249283667621776317e+01,2.787965616045845252e+01,2.045845272206303633e+01
