0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,7.000000000000000000e+01,8.000000000000000000e+01,9.000000000000000000e+01,1.000000000000000000e+02,1.100000000000000000e+02,1.200000000000000000e+02
5.559999999999999494e-07,2.710000000000000142e-05,5.560000000000000299e-05,8.900000000000000847e-05,1.219999999999999974e-04,1.600000000000000131e-04,1.949999999999999965e-04,2.279999999999999854e-04,2.680000000000000090e-04,3.089999999999999756e-04,3.490000000000000263e-04,3.800000000000000209e-04,4.099999999999999912e-04
