1.000000000000000000e+03,1.010000000000000000e+03,1.020000000000000000e+03,1.030000000000000000e+03,1.040000000000000000e+03,1.050000000000000000e+03,1.060000000000000000e+03,1.070000000000000000e+03,1.080000000000000000e+03,1.090000000000000000e+03,1.100000000000000000e+03,1.110000000000000000e+03,1.120000000000000000e+03,1.130000000000000000e+03,1.140000000000000000e+03,1.150000000000000000e+03,1.160000000000000000e+03,1.170000000000000000e+03,1.180000000000000000e+03
1.300000000000000000e+01,2.350000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.700000000000000000e+01,2.600000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+01,2.800000000000000000e+01,2.950000000000000000e+01,3.000000000000000000e+01,2.950000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.500000000000000000e+01,2.100000000000000000e+01,1.900000000000000000e+01
